ticker,date,open,high,low,close,adj_close,volume,sector,beta,pe_ratio,debt_to_equity,interest_rate,vix
AAPL,2015-01-01,99.93841370315084,100.29458393552152,99.57345390386502,100.13807681148654,100.13807681148654,4309169,technology,0.8,17.589659268548388,0.4046929237540952,0.020151346933656743,18.03324651634466
AAPL,2015-01-02,100.88886180158026,100.99393905822733,100.07712069907159,100.77984068609929,100.77984068609929,4571349,technology,0.8,19.69231515611781,0.36818700603461163,0.020209190304331152,19.77157460251425
AAPL,2015-01-05,98.21234824282973,99.60981902915009,97.62867772960107,98.62381233943694,98.62381233943694,3773334,technology,0.8,17.285868907799948,0.36696948009521285,0.018317348362109617,19.721905610465495
AAPL,2015-01-06,97.98084176038401,98.42699960194811,97.35719213315173,97.55976246503567,97.55976246503567,2576471,technology,0.8,17.31993084597159,0.4084936890641151,0.019498274290220916,18.14176170088871
AAPL,2015-01-07,95.13061780977793,96.00214354561469,94.59490348805896,95.1717398987808,95.1717398987808,3606042,technology,0.8,17.869605761080468,0.38369427142410933,0.021203010505165595,17.746300307464562
AAPL,2015-01-08,96.0675168444195,96.53092349392,95.1375093172739,95.98399913292573,95.98399913292573,3875449,technology,0.8,18.41384738581224,0.4060408231020065,0.018734084178847362,19.712884248809427
AAPL,2015-01-09,97.10434354117245,97.9999928711844,95.78847078762935,96.43150818208078,96.43150818208078,3779648,technology,0.8,17.55814421770713,0.4156186315621838,0.017925892060746722,19.0999186078557
AAPL,2015-01-12,97.57710248593116,97.66273554879918,96.67692769337351,97.1352033333902,97.1352033333902,3824701,technology,0.8,16.426141069464116,0.37458094325188884,0.0201296729120777,18.66478781288931
AAPL,2015-01-13,95.74810506180148,95.94551706806016,95.44019437712399,95.83624535609972,95.83624535609972,3515360,technology,0.8,17.134301819118235,0.37176925490847634,0.02148201015420655,18.076943157677
AAPL,2015-01-14,93.84301796858061,94.88427467043222,93.76241975762558,94.01032443470325,94.01032443470325,3222015,technology,0.8,19.28133385646452,0.4334886336479059,0.020167555081269144,18.780010976135394
AAPL,2015-01-15,95.05664037574017,96.05110230377137,94.82410604189194,95.14956677617685,95.14956677617685,2894510,technology,0.8,18.074776789135512,0.4070314156592492,0.01980295745578812,18.475979938192545
AAPL,2015-01-16,95.92992341918116,96.2318316255215,95.77268899639839,95.78340404930759,95.78340404930759,2236478,technology,0.8,18.45108728370382,0.3916151868665346,0.01829450232651493,17.882585975589578
AAPL,2015-01-19,96.46439718558543,96.83757380243789,95.51265444176822,96.49485794924755,96.49485794924755,3498792,technology,0.8,17.738578792826964,0.38132119094707473,0.020619152592799554,18.725050320972418
AAPL,2015-01-20,96.98025201014136,97.53468943290385,96.76448816134906,97.09538115286401,97.09538115286401,3392950,technology,0.8,17.34050230382673,0.38979118302185445,0.02084208178482185,18.91035032130406
AAPL,2015-01-21,98.2121056769595,98.62082682597419,96.98491550609677,97.78171517943916,97.78171517943916,3654665,technology,0.8,19.67756944987541,0.3761885532777338,0.01841298238267915,18.318270349982665
AAPL,2015-01-22,97.36291932752411,97.58138717683167,97.19872174730233,97.39629018680951,97.39629018680951,2501725,technology,0.8,17.81180814294892,0.4176682434818118,0.021343155536318915,19.64603756637309
AAPL,2015-01-23,99.28469353078076,100.17664277748094,98.32480107814202,98.60444441606818,98.60444441606818,3719141,technology,0.8,17.556630120472875,0.3844649769278736,0.020988226819355253,20.079384565741595
AAPL,2015-01-26,98.93951176280095,99.19013306619719,98.49885610915186,98.91258501814524,98.91258501814524,4930293,technology,0.8,19.09614236635534,0.42187069176432535,0.021368755441851933,19.808570570010335
AAPL,2015-01-27,98.18019568614444,98.87263351788998,97.3403430554024,97.65714837617388,97.65714837617388,3320712,technology,0.8,17.277639641132616,0.3919874216045998,0.020833872796979378,18.61031223477002
AAPL,2015-01-28,95.15884554240883,95.2227501100576,94.29806053994352,95.05694846056315,95.05694846056315,3228947,technology,0.8,17.405272656226003,0.37913299632765374,0.0209179386197988,19.690023606663168
AAPL,2015-01-29,96.38887806122571,96.42623003491974,95.1907732452564,96.11122410285235,96.11122410285235,3477417,technology,0.8,18.0102466840169,0.39147396823972397,0.02079888501553067,19.059545487848496
AAPL,2015-01-30,96.83610538671368,97.68149579021846,95.98850429808145,97.04706952399718,97.04706952399718,4908443,technology,0.8,18.00027010408818,0.3475166644499717,0.02116054464417157,17.7929474438004
AAPL,2015-02-02,96.49839457560645,97.07417334783366,96.35019439957841,96.74618842746685,96.74618842746685,2663816,technology,0.8,18.259611347903213,0.3975846284665199,0.018487222759387904,19.748246391283597
AAPL,2015-02-03,94.66823020827617,95.28874201509811,93.80358658208758,94.53785136853088,94.53785136853088,3404611,technology,0.8,20.091669089395488,0.39659761617739686,0.018818829300731754,19.268173496352077
AAPL,2015-02-04,94.67083935848105,94.75985001974922,94.25125960897185,94.39090804386304,94.39090804386304,2785863,technology,0.8,18.33624824635237,0.4164948549309594,0.019597789040004945,21.76180302899526
AAPL,2015-02-05,95.25335293313731,96.15811822038883,94.37192955276662,95.24185062188704,95.24185062188704,2930252,technology,0.8,15.621946037249199,0.36227390144033245,0.02021788497436361,20.671414553961935
AAPL,2015-02-06,97.34842637950679,98.457056939768,96.84427973553683,97.72556693341807,97.72556693341807,3236755,technology,0.8,18.32629894343156,0.423237327217271,0.020749750275185788,19.970845257045944
AAPL,2015-02-09,98.22304450481805,99.48973609675069,97.89264075899032,98.62551304255518,98.62551304255518,4280004,technology,0.8,18.0378799944896,0.41641198589995315,0.020700203210947905,19.554067103621872
AAPL,2015-02-10,98.09049342236992,98.64670497307682,97.93646633723587,98.51226473958492,98.51226473958492,4686507,technology,0.8,18.043450024351458,0.4250408712739733,0.02150653557501653,19.513457896726017
AAPL,2015-02-11,97.27951405403958,98.11123585886509,97.26802623044483,97.79812443611138,97.79812443611138,3575545,technology,0.8,18.245947309396172,0.3989455724799173,0.0215518332679823,18.390510359480846
AAPL,2015-02-12,99.39790924479856,99.76403564284489,99.1188989142254,99.36527211719563,99.36527211719563,3031842,technology,0.8,17.9713217123252,0.42027793668205515,0.0195448610669496,17.699289388612698
AAPL,2015-02-13,99.08665415326978,99.61892055752334,97.85072317026241,98.75334858953288,98.75334858953288,5381877,technology,0.8,17.947387906944613,0.37057511930186193,0.020669730491135314,18.609394847395624
AAPL,2015-02-16,97.22774394630893,97.52030741225062,96.45258390342576,97.23165726389753,97.23165726389753,3001098,technology,0.8,18.613044209770788,0.4142609513040907,0.01959723103920445,19.477502634623473
AAPL,2015-02-17,98.43120849111757,99.16333888719426,97.47662882470772,99.10325185006373,99.10325185006373,2916144,technology,0.8,17.4579192028055,0.38457674475800113,0.020270723754414167,17.462522408582995
AAPL,2015-02-18,101.67555212727898,102.10904636363792,101.57310229434698,101.73377247108344,101.73377247108344,2292174,technology,0.8,17.052313664360824,0.3669719633515413,0.020794670367657676,19.066146365909134
AAPL,2015-02-19,103.95644316638618,104.27198970588012,103.3408352074503,104.00723998932455,104.00723998932455,4321954,technology,0.8,21.02378145262239,0.3775171896367128,0.017078075127978935,19.404814254536483
AAPL,2015-02-20,103.4613584638561,103.8606378746052,102.55047011851728,102.81485901585062,102.81485901585062,3967509,technology,0.8,17.284142556218768,0.4001106227725854,0.022911939449931758,19.478500866699648
AAPL,2015-02-23,102.83235023155574,103.48727404980524,102.27403051512267,103.28384665782761,103.28384665782761,5301822,technology,0.8,18.100142912460075,0.3835140158356479,0.021081012293530994,19.073233430018583
AAPL,2015-02-24,103.37751922059279,103.76988290276982,103.0462409096761,103.49882323699498,103.49882323699498,2475852,technology,0.8,16.504339749124632,0.407521470633916,0.01993280854656156,19.43399090049486
AAPL,2015-02-25,105.10917441920762,105.76815884823787,104.27757955377645,104.57401084904123,104.57401084904123,4375949,technology,0.8,18.116468415051422,0.3638352488999197,0.02246978978304664,21.53945304533198
AAPL,2015-02-26,106.90402789682348,107.3189799804234,106.14727223456678,106.75990895655974,106.75990895655974,3315195,technology,0.8,17.066774449310664,0.3574580491276828,0.020208897063171666,20.517254690699815
AAPL,2015-02-27,108.21783095328125,108.59159736984212,107.83720968468188,108.03525793369695,108.03525793369695,3840910,technology,0.8,17.55752705714999,0.42744774868287155,0.020702755825327362,19.33384352807125
AAPL,2015-03-02,108.55205541982532,109.13162095814768,108.00567412323603,108.51475311414221,108.51475311414221,2351219,technology,0.8,19.045064665771125,0.4180760025880287,0.020097028834943124,19.86430527335111
AAPL,2015-03-03,109.6759287395255,110.52247395627,108.85439692872453,109.56747549776308,109.56747549776308,4384632,technology,0.8,18.472009568378073,0.3790140632817239,0.022250044688625535,19.942311647158707
AAPL,2015-03-04,110.40333266366336,110.82161551386622,110.00519212566108,110.14638003913105,110.14638003913105,3825896,technology,0.8,18.568409524574818,0.39994000713058925,0.020506976350717764,19.240094087011247
AAPL,2015-03-05,107.75822074403102,108.65518595525616,106.75542891538818,108.02054420210389,108.02054420210389,3243676,technology,0.8,16.228795161608137,0.4203901412040265,0.0207753533636046,19.275786062326148
AAPL,2015-03-06,109.1332797887403,110.1877284032095,108.2960948919778,108.84655882445895,108.84655882445895,3719212,technology,0.8,19.836895169829013,0.4083840121658121,0.021843559621731984,21.091739040564075
AAPL,2015-03-09,107.88730845902224,108.89901478233155,107.00314178808742,108.33353527129432,108.33353527129432,2804963,technology,0.8,16.808118689058126,0.4029644619236696,0.021238825132009063,19.697151280986677
AAPL,2015-03-10,107.34730968837533,108.32395291037696,106.54040642884637,107.24166550346197,107.24166550346197,2911304,technology,0.8,19.528560814293865,0.42190308162625195,0.02061324581525536,19.057371885667695
AAPL,2015-03-11,109.57719650393436,110.44688071501376,108.74088802416901,109.51847019335436,109.51847019335436,2979634,technology,0.8,19.021543865981485,0.3853857504959756,0.021791893058588342,20.143462759919544
AAPL,2015-03-12,111.87836180606556,112.1514097210962,111.0771662408964,112.08559453766395,112.08559453766395,2256790,technology,0.8,18.57733274178468,0.4006235689732926,0.023233893521500276,20.338540312717235
